update,mean_coopval,count,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
100,0.499809,10000,0,0,0,0,10000,0,0,0,0,0
101,0.499748,10000,0,0,0,0,10000,0,0,0,0,0
102,0.499698,10000,0,0,0,0,10000,0,0,0,0,0
103,0.499589,10000,0,0,0,0,10000,0,0,0,0,0
104,0.499479,10000,0,0,0,0,10000,0,0,0,0,0
105,0.499432,10000,0,0,0,0,10000,0,0,0,0,0
106,0.499339,10000,0,0,0,0,10000,0,0,0,0,0
107,0.499358,10000,0,0,0,0,10000,0,0,0,0,0
108,0.499299,10000,0,0,0,0,10000,0,0,0,0,0
109,0.499382,10000,0,0,0,0,10000,0,0,0,0,0
110,0.49932,10000,0,0,0,0,10000,0,0,0,0,0
111,0.499289,10000,0,0,0,0,10000,0,0,0,0,0
112,0.499277,10000,0,0,0,0,10000,0,0,0,0,0
113,0.499249,10000,0,0,0,0,10000,0,0,0,0,0
114,0.499252,10000,0,0,0,0,10000,0,0,0,0,0
115,0.499314,10000,0,0,0,0,10000,0,0,0,0,0
116,0.499372,10000,0,0,0,0,10000,0,0,0,0,0
117,0.49939,10000,0,0,0,0,10000,0,0,0,0,0
118,0.49949,10000,0,0,0,0,10000,0,0,0,0,0
119,0.49939,10000,0,0,0,0,10000,0,0,0,0,0
120,0.499332,10000,0,0,0,0,10000,0,0,0,0,0
121,0.499374,10000,0,0,0,0,10000,0,0,0,0,0
122,0.499318,10000,0,0,0,0,10000,0,0,0,0,0
123,0.499213,10000,0,0,0,0,10000,0,0,0,0,0
124,0.499213,10000,0,0,0,0,10000,0,0,0,0,0
125,0.499226,10000,0,0,0,0,10000,0,0,0,0,0
126,0.499219,10000,0,0,0,0,10000,0,0,0,0,0
127,0.499075,10000,0,0,0,0,10000,0,0,0,0,0
128,0.498998,10000,0,0,0,0,10000,0,0,0,0,0
129,0.498916,10000,0,0,0,0,10000,0,0,0,0,0
130,0.498996,10000,0,0,0,0,10000,0,0,0,0,0
131,0.498991,10000,0,0,0,0,10000,0,0,0,0,0
132,0.499003,10000,0,0,0,0,10000,0,0,0,0,0
133,0.499042,10000,0,0,0,0,10000,0,0,0,0,0
134,0.499085,10000,0,0,0,0,10000,0,0,0,0,0
135,0.498978,10000,0,0,0,0,10000,0,0,0,0,0
136,0.498911,10000,0,0,0,0,10000,0,0,0,0,0
137,0.499078,10000,0,0,0,0,10000,0,0,0,0,0
138,0.499192,10000,0,0,0,0,10000,0,0,0,0,0
139,0.499244,10000,0,0,0,0,10000,0,0,0,0,0
140,0.499399,10000,0,0,0,0,10000,0,0,0,0,0
141,0.499434,10000,0,0,0,0,10000,0,0,0,0,0
142,0.499432,10000,0,0,0,0,10000,0,0,0,0,0
143,0.499585,10000,0,0,0,0,10000,0,0,0,0,0
144,0.499582,10000,0,0,0,0,10000,0,0,0,0,0
145,0.499519,10000,0,0,0,0,10000,0,0,0,0,0
146,0.499476,10000,0,0,0,0,10000,0,0,0,0,0
147,0.499502,10000,0,0,0,0,10000,0,0,0,0,0
148,0.499575,10000,0,0,0,0,10000,0,0,0,0,0
149,0.499564,10000,0,0,0,0,10000,0,0,0,0,0
150,0.49959,10000,0,0,0,0,10000,0,0,0,0,0
151,0.499788,10000,0,0,0,0,10000,0,0,0,0,0
152,0.499792,10000,0,0,0,0,10000,0,0,0,0,0
153,0.499823,10000,0,0,0,0,10000,0,0,0,0,0
154,0.49972,10000,0,0,0,0,10000,0,0,0,0,0
155,0.49962,10000,0,0,0,0,10000,0,0,0,0,0
156,0.499724,10000,0,0,0,0,10000,0,0,0,0,0
157,0.499768,10000,0,0,0,0,10000,0,0,0,0,0
158,0.499874,10000,0,0,0,0,10000,0,0,0,0,0
159,0.499826,10000,0,0,0,0,10000,0,0,0,0,0
160,0.499883,10000,0,0,0,0,10000,0,0,0,0,0
