update,mean_coopval,count,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
100,0.50038,9930,0,0,0,0,9930,0,0,0,0,0
101,0.500382,9945,0,0,0,0,9945,0,0,0,0,0
102,0.50036,9959,0,0,0,0,9959,0,0,0,0,0
103,0.500376,9964,0,0,0,0,9964,0,0,0,0,0
104,0.500351,9970,0,0,0,0,9970,0,0,0,0,0
105,0.500374,9976,0,0,0,0,9976,0,0,0,0,0
106,0.500383,9982,0,0,0,0,9982,0,0,0,0,0
107,0.500346,9984,0,0,0,0,9984,0,0,0,0,0
108,0.500387,9986,0,0,0,0,9986,0,0,0,0,0
109,0.500431,9991,0,0,0,0,9991,0,0,0,0,0
110,0.500514,9994,0,0,0,0,9994,0,0,0,0,0
111,0.500728,9994,0,0,0,0,9994,0,0,0,0,0
112,0.500755,9996,0,0,0,0,9996,0,0,0,0,0
113,0.500791,9996,0,0,0,0,9996,0,0,0,0,0
114,0.500944,9996,0,0,0,0,9996,0,0,0,0,0
115,0.500889,9997,0,0,0,0,9997,0,0,0,0,0
116,0.500919,9997,0,0,0,0,9997,0,0,0,0,0
117,0.500845,9998,0,0,0,0,9998,0,0,0,0,0
118,0.500792,9998,0,0,0,0,9998,0,0,0,0,0
119,0.500784,9998,0,0,0,0,9998,0,0,0,0,0
120,0.500863,9998,0,0,0,0,9998,0,0,0,0,0
121,0.500878,9999,0,0,0,0,9999,0,0,0,0,0
122,0.500931,10000,0,0,0,0,10000,0,0,0,0,0
123,0.500991,10000,0,0,0,0,10000,0,0,0,0,0
124,0.501078,10000,0,0,0,0,10000,0,0,0,0,0
125,0.501197,10000,0,0,0,0,10000,0,0,0,0,0
126,0.501188,10000,0,0,0,0,10000,0,0,0,0,0
127,0.501235,10000,0,0,0,0,10000,0,0,0,0,0
128,0.501313,10000,0,0,0,0,10000,0,0,0,0,0
129,0.50135,10000,0,0,0,0,10000,0,0,0,0,0
130,0.50137,10000,0,0,0,0,10000,0,0,0,0,0
131,0.501327,10000,0,0,0,0,10000,0,0,0,0,0
132,0.501473,10000,0,0,0,0,10000,0,0,0,0,0
133,0.501342,10000,0,0,0,0,10000,0,0,0,0,0
134,0.501429,10000,0,0,0,0,10000,0,0,0,0,0
135,0.501381,10000,0,0,0,0,10000,0,0,0,0,0
136,0.501375,10000,0,0,0,0,10000,0,0,0,0,0
137,0.501335,10000,0,0,0,0,10000,0,0,0,0,0
138,0.501326,10000,0,0,0,0,10000,0,0,0,0,0
139,0.501348,10000,0,0,0,0,10000,0,0,0,0,0
140,0.501354,10000,0,0,0,0,10000,0,0,0,0,0
141,0.501352,10000,0,0,0,0,10000,0,0,0,0,0
142,0.501345,10000,0,0,0,0,10000,0,0,0,0,0
143,0.50139,10000,0,0,0,0,10000,0,0,0,0,0
144,0.501356,10000,0,0,0,0,10000,0,0,0,0,0
145,0.501359,10000,0,0,0,0,10000,0,0,0,0,0
146,0.501371,10000,0,0,0,0,10000,0,0,0,0,0
147,0.501398,10000,0,0,0,0,10000,0,0,0,0,0
148,0.501437,10000,0,0,0,0,10000,0,0,0,0,0
149,0.501508,10000,0,0,0,0,10000,0,0,0,0,0
150,0.501555,10000,0,0,0,0,10000,0,0,0,0,0
151,0.501658,10000,0,0,0,0,10000,0,0,0,0,0
152,0.501845,10000,0,0,0,0,10000,0,0,0,0,0
153,0.501765,10000,0,0,0,0,10000,0,0,0,0,0
154,0.501774,10000,0,0,0,0,10000,0,0,0,0,0
155,0.501764,10000,0,0,0,0,10000,0,0,0,0,0
156,0.501822,10000,0,0,0,0,10000,0,0,0,0,0
157,0.501903,10000,0,0,0,0,10000,0,0,0,0,0
158,0.501899,10000,0,0,0,0,10000,0,0,0,0,0
159,0.501903,10000,0,0,0,0,9999,1,0,0,0,0
160,0.501905,10000,0,0,0,0,9999,1,0,0,0,0
161,0.501835,10000,0,0,0,0,9999,1,0,0,0,0
162,0.501898,10000,0,0,0,0,9997,3,0,0,0,0
163,0.501995,10000,0,0,0,0,9997,3,0,0,0,0
164,0.502138,10000,0,0,0,0,9997,3,0,0,0,0
165,0.502167,10000,0,0,0,0,9994,6,0,0,0,0
166,0.502314,10000,0,0,0,0,9989,11,0,0,0,0
167,0.502327,10000,0,0,0,0,9992,8,0,0,0,0
168,0.502434,10000,0,0,0,0,9991,9,0,0,0,0
169,0.50248,10000,0,0,0,0,9994,6,0,0,0,0
170,0.502643,10000,0,0,0,0,9995,5,0,0,0,0
171,0.502708,10000,0,0,0,0,9993,7,0,0,0,0
172,0.502758,10000,0,0,0,0,9995,5,0,0,0,0
173,0.502818,10000,0,0,0,0,9996,4,0,0,0,0
174,0.502812,10000,0,0,0,0,9997,3,0,0,0,0
175,0.502931,10000,0,0,0,0,9997,3,0,0,0,0
176,0.502851,10000,0,0,0,0,9997,3,0,0,0,0
177,0.502777,10000,0,0,0,0,9998,2,0,0,0,0
178,0.50283,10000,0,0,0,0,9997,3,0,0,0,0
179,0.502736,10000,0,0,0,0,9998,2,0,0,0,0
180,0.502814,10000,0,0,0,0,9999,1,0,0,0,0
181,0.502925,10000,0,0,0,0,9999,1,0,0,0,0
182,0.503061,10000,0,0,0,0,9999,1,0,0,0,0
183,0.503055,10000,0,0,0,0,9999,1,0,0,0,0
184,0.502983,10000,0,0,0,0,9999,1,0,0,0,0
185,0.50313,10000,0,0,0,0,9999,1,0,0,0,0
186,0.503255,10000,0,0,0,0,9999,1,0,0,0,0
187,0.503398,10000,0,0,0,0,9999,1,0,0,0,0
188,0.503378,10000,0,0,0,0,9999,1,0,0,0,0
189,0.50344,10000,0,0,0,0,9999,1,0,0,0,0
190,0.503375,10000,0,0,0,0,10000,0,0,0,0,0
191,0.503443,10000,0,0,0,0,10000,0,0,0,0,0
192,0.503484,10000,0,0,0,0,10000,0,0,0,0,0
193,0.503465,10000,0,0,0,0,10000,0,0,0,0,0
194,0.503471,10000,0,0,0,0,10000,0,0,0,0,0
195,0.503375,10000,0,0,0,0,10000,0,0,0,0,0
196,0.503399,10000,0,0,0,0,10000,0,0,0,0,0
197,0.503413,10000,0,0,0,0,10000,0,0,0,0,0
198,0.503526,10000,0,0,0,0,10000,0,0,0,0,0
199,0.503829,10000,0,0,0,0,10000,0,0,0,0,0
200,0.503755,10000,0,0,0,0,10000,0,0,0,0,0
