update,mean_coopval,count,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
69,0.500344,10000,0,0,0,0,10000,0,0,0,0,0
70,0.500297,10000,0,0,0,0,10000,0,0,0,0,0
71,0.500283,10000,0,0,0,0,10000,0,0,0,0,0
72,0.50024,10000,0,0,0,0,10000,0,0,0,0,0
73,0.500254,10000,0,0,0,0,10000,0,0,0,0,0
74,0.500287,10000,0,0,0,0,10000,0,0,0,0,0
75,0.500346,10000,0,0,0,0,10000,0,0,0,0,0
76,0.500316,10000,0,0,0,0,10000,0,0,0,0,0
77,0.500257,10000,0,0,0,0,10000,0,0,0,0,0
78,0.500292,10000,0,0,0,0,10000,0,0,0,0,0
79,0.500295,10000,0,0,0,0,10000,0,0,0,0,0
80,0.500258,10000,0,0,0,0,10000,0,0,0,0,0
81,0.500273,10000,0,0,0,0,10000,0,0,0,0,0
82,0.500234,10000,0,0,0,0,10000,0,0,0,0,0
83,0.500233,10000,0,0,0,0,10000,0,0,0,0,0
84,0.500193,10000,0,0,0,0,10000,0,0,0,0,0
85,0.500209,10000,0,0,0,0,10000,0,0,0,0,0
86,0.500121,10000,0,0,0,0,10000,0,0,0,0,0
87,0.500138,10000,0,0,0,0,10000,0,0,0,0,0
88,0.500083,10000,0,0,0,0,10000,0,0,0,0,0
89,0.500028,10000,0,0,0,0,10000,0,0,0,0,0
90,0.500098,10000,0,0,0,0,10000,0,0,0,0,0
91,0.500196,10000,0,0,0,0,10000,0,0,0,0,0
92,0.500198,10000,0,0,0,0,10000,0,0,0,0,0
93,0.500232,10000,0,0,0,0,10000,0,0,0,0,0
94,0.500194,10000,0,0,0,0,10000,0,0,0,0,0
95,0.500173,10000,0,0,0,0,10000,0,0,0,0,0
96,0.50027,10000,0,0,0,0,10000,0,0,0,0,0
97,0.500255,10000,0,0,0,0,10000,0,0,0,0,0
98,0.50025,10000,0,0,0,0,10000,0,0,0,0,0
99,0.500205,10000,0,0,0,0,10000,0,0,0,0,0
100,0.500127,10000,0,0,0,0,10000,0,0,0,0,0
101,0.50004,10000,0,0,0,0,10000,0,0,0,0,0
102,0.499934,10000,0,0,0,0,10000,0,0,0,0,0
103,0.49995,10000,0,0,0,0,10000,0,0,0,0,0
104,0.499908,10000,0,0,0,0,10000,0,0,0,0,0
105,0.499927,10000,0,0,0,0,10000,0,0,0,0,0
106,0.500005,10000,0,0,0,0,10000,0,0,0,0,0
107,0.499991,10000,0,0,0,0,10000,0,0,0,0,0
108,0.500032,10000,0,0,0,0,10000,0,0,0,0,0
109,0.500008,10000,0,0,0,0,10000,0,0,0,0,0
110,0.500098,10000,0,0,0,0,10000,0,0,0,0,0
111,0.500076,10000,0,0,0,0,10000,0,0,0,0,0
112,0.500065,10000,0,0,0,0,10000,0,0,0,0,0
113,0.500144,10000,0,0,0,0,10000,0,0,0,0,0
114,0.500092,10000,0,0,0,0,10000,0,0,0,0,0
115,0.500006,10000,0,0,0,0,10000,0,0,0,0,0
116,0.499985,10000,0,0,0,0,10000,0,0,0,0,0
117,0.5,10000,0,0,0,0,10000,0,0,0,0,0
118,0.500012,10000,0,0,0,0,10000,0,0,0,0,0
119,0.500014,10000,0,0,0,0,10000,0,0,0,0,0
120,0.500033,10000,0,0,0,0,10000,0,0,0,0,0
121,0.500063,10000,0,0,0,0,10000,0,0,0,0,0
122,0.49996,10000,0,0,0,0,10000,0,0,0,0,0
123,0.49989,10000,0,0,0,0,10000,0,0,0,0,0
124,0.499902,10000,0,0,0,0,10000,0,0,0,0,0
125,0.49992,10000,0,0,0,0,10000,0,0,0,0,0
126,0.499831,10000,0,0,0,0,10000,0,0,0,0,0
127,0.499843,10000,0,0,0,0,10000,0,0,0,0,0
128,0.499839,10000,0,0,0,0,10000,0,0,0,0,0
129,0.499868,10000,0,0,0,0,10000,0,0,0,0,0
130,0.499869,10000,0,0,0,0,10000,0,0,0,0,0
131,0.499976,10000,0,0,0,0,10000,0,0,0,0,0
132,0.500015,10000,0,0,0,0,10000,0,0,0,0,0
133,0.499939,10000,0,0,0,0,10000,0,0,0,0,0
134,0.499891,10000,0,0,0,0,10000,0,0,0,0,0
135,0.499946,10000,0,0,0,0,10000,0,0,0,0,0
136,0.50005,10000,0,0,0,0,10000,0,0,0,0,0
137,0.500001,10000,0,0,0,0,10000,0,0,0,0,0
138,0.499915,10000,0,0,0,0,10000,0,0,0,0,0
139,0.499877,10000,0,0,0,0,10000,0,0,0,0,0
140,0.499978,10000,0,0,0,0,10000,0,0,0,0,0
141,0.499961,10000,0,0,0,0,10000,0,0,0,0,0
142,0.499969,10000,0,0,0,0,10000,0,0,0,0,0
143,0.500041,10000,0,0,0,0,10000,0,0,0,0,0
144,0.500014,10000,0,0,0,0,10000,0,0,0,0,0
145,0.499974,10000,0,0,0,0,10000,0,0,0,0,0
146,0.499899,10000,0,0,0,0,10000,0,0,0,0,0
147,0.499937,10000,0,0,0,0,10000,0,0,0,0,0
148,0.499822,10000,0,0,0,0,10000,0,0,0,0,0
149,0.499792,10000,0,0,0,0,10000,0,0,0,0,0
150,0.499819,10000,0,0,0,0,10000,0,0,0,0,0
151,0.499654,10000,0,0,0,0,10000,0,0,0,0,0
152,0.499795,10000,0,0,0,0,10000,0,0,0,0,0
153,0.499861,10000,0,0,0,0,10000,0,0,0,0,0
154,0.499922,10000,0,0,0,0,10000,0,0,0,0,0
155,0.499859,10000,0,0,0,0,10000,0,0,0,0,0
156,0.499854,10000,0,0,0,0,10000,0,0,0,0,0
157,0.499821,10000,0,0,0,0,10000,0,0,0,0,0
158,0.499683,10000,0,0,0,0,10000,0,0,0,0,0
159,0.499672,10000,0,0,0,0,10000,0,0,0,0,0
160,0.499668,10000,0,0,0,0,10000,0,0,0,0,0
161,0.499726,10000,0,0,0,0,10000,0,0,0,0,0
162,0.499791,10000,0,0,0,0,10000,0,0,0,0,0
163,0.499759,10000,0,0,0,0,10000,0,0,0,0,0
164,0.49974,10000,0,0,0,0,10000,0,0,0,0,0
165,0.499834,10000,0,0,0,0,10000,0,0,0,0,0
166,0.499878,10000,0,0,0,0,10000,0,0,0,0,0
167,0.499893,10000,0,0,0,0,10000,0,0,0,0,0
168,0.499904,10000,0,0,0,0,10000,0,0,0,0,0
169,0.499809,10000,0,0,0,0,10000,0,0,0,0,0
170,0.499906,10000,0,0,0,0,10000,0,0,0,0,0
171,0.499815,10000,0,0,0,0,10000,0,0,0,0,0
172,0.499862,10000,0,0,0,0,10000,0,0,0,0,0
173,0.499974,10000,0,0,0,0,10000,0,0,0,0,0
174,0.499978,10000,0,0,0,0,10000,0,0,0,0,0
175,0.499934,10000,0,0,0,0,10000,0,0,0,0,0
176,0.499818,10000,0,0,0,0,10000,0,0,0,0,0
177,0.499814,10000,0,0,0,0,10000,0,0,0,0,0
178,0.499836,10000,0,0,0,0,10000,0,0,0,0,0
179,0.499774,10000,0,0,0,0,10000,0,0,0,0,0
180,0.499816,10000,0,0,0,0,10000,0,0,0,0,0
181,0.499794,10000,0,0,0,0,10000,0,0,0,0,0
182,0.499788,10000,0,0,0,0,10000,0,0,0,0,0
183,0.499791,10000,0,0,0,0,10000,0,0,0,0,0
184,0.49978,10000,0,0,0,0,10000,0,0,0,0,0
185,0.499869,10000,0,0,0,0,10000,0,0,0,0,0
186,0.499952,10000,0,0,0,0,10000,0,0,0,0,0
187,0.499974,10000,0,0,0,0,10000,0,0,0,0,0
188,0.499931,10000,0,0,0,0,10000,0,0,0,0,0
189,0.499959,10000,0,0,0,0,10000,0,0,0,0,0
190,0.500041,10000,0,0,0,0,10000,0,0,0,0,0
191,0.500056,10000,0,0,0,0,10000,0,0,0,0,0
192,0.50005,10000,0,0,0,0,10000,0,0,0,0,0
193,0.500029,10000,0,0,0,0,10000,0,0,0,0,0
194,0.500075,10000,0,0,0,0,10000,0,0,0,0,0
195,0.500052,10000,0,0,0,0,10000,0,0,0,0,0
196,0.500155,10000,0,0,0,0,10000,0,0,0,0,0
197,0.500198,10000,0,0,0,0,10000,0,0,0,0,0
198,0.500246,10000,0,0,0,0,10000,0,0,0,0,0
199,0.500211,10000,0,0,0,0,10000,0,0,0,0,0
200,0.500142,10000,0,0,0,0,10000,0,0,0,0,0
201,0.499973,10000,0,0,0,0,10000,0,0,0,0,0
202,0.5,10000,0,0,0,0,10000,0,0,0,0,0
203,0.499849,10000,0,0,0,0,10000,0,0,0,0,0
204,0.499919,10000,0,0,0,0,10000,0,0,0,0,0
205,0.49997,10000,0,0,0,0,10000,0,0,0,0,0
206,0.500078,10000,0,0,0,0,10000,0,0,0,0,0
207,0.499984,10000,0,0,0,0,10000,0,0,0,0,0
208,0.499913,10000,0,0,0,0,10000,0,0,0,0,0
209,0.499926,10000,0,0,0,0,10000,0,0,0,0,0
210,0.49997,10000,0,0,0,0,10000,0,0,0,0,0
211,0.49999,10000,0,0,0,0,10000,0,0,0,0,0
212,0.499949,10000,0,0,0,0,10000,0,0,0,0,0
213,0.499869,10000,0,0,0,0,10000,0,0,0,0,0
214,0.499855,10000,0,0,0,0,10000,0,0,0,0,0
215,0.499811,10000,0,0,0,0,10000,0,0,0,0,0
216,0.49979,10000,0,0,0,0,10000,0,0,0,0,0
217,0.499928,10000,0,0,0,0,10000,0,0,0,0,0
218,0.500003,10000,0,0,0,0,10000,0,0,0,0,0
219,0.500024,10000,0,0,0,0,10000,0,0,0,0,0
220,0.499906,10000,0,0,0,0,10000,0,0,0,0,0
221,0.499857,10000,0,0,0,0,10000,0,0,0,0,0
222,0.499694,10000,0,0,0,0,10000,0,0,0,0,0
223,0.499744,10000,0,0,0,0,10000,0,0,0,0,0
224,0.499831,10000,0,0,0,0,10000,0,0,0,0,0
225,0.499741,10000,0,0,0,0,10000,0,0,0,0,0
226,0.499627,10000,0,0,0,0,10000,0,0,0,0,0
227,0.499596,10000,0,0,0,0,10000,0,0,0,0,0
228,0.499636,10000,0,0,0,0,10000,0,0,0,0,0
229,0.499615,10000,0,0,0,0,10000,0,0,0,0,0
230,0.49953,10000,0,0,0,0,10000,0,0,0,0,0
231,0.49953,10000,0,0,0,0,10000,0,0,0,0,0
232,0.499495,10000,0,0,0,0,10000,0,0,0,0,0
233,0.499433,10000,0,0,0,0,10000,0,0,0,0,0
234,0.49933,10000,0,0,0,0,10000,0,0,0,0,0
235,0.499181,10000,0,0,0,0,10000,0,0,0,0,0
236,0.49909,10000,0,0,0,0,10000,0,0,0,0,0
237,0.499128,10000,0,0,0,0,10000,0,0,0,0,0
238,0.49929,10000,0,0,0,0,10000,0,0,0,0,0
239,0.499314,10000,0,0,0,0,10000,0,0,0,0,0
240,0.499357,10000,0,0,0,0,10000,0,0,0,0,0
241,0.49934,10000,0,0,0,0,10000,0,0,0,0,0
242,0.499303,10000,0,0,0,0,10000,0,0,0,0,0
243,0.499279,10000,0,0,0,0,10000,0,0,0,0,0
244,0.499347,10000,0,0,0,0,10000,0,0,0,0,0
245,0.49926,10000,0,0,0,0,10000,0,0,0,0,0
246,0.499352,10000,0,0,0,0,10000,0,0,0,0,0
247,0.499345,10000,0,0,0,0,10000,0,0,0,0,0
248,0.499365,10000,0,0,0,0,10000,0,0,0,0,0
249,0.499436,10000,0,0,0,0,10000,0,0,0,0,0
250,0.499547,10000,0,0,0,0,10000,0,0,0,0,0
251,0.499548,10000,0,0,0,0,10000,0,0,0,0,0
252,0.499593,10000,0,0,0,0,10000,0,0,0,0,0
253,0.499577,10000,0,0,0,0,10000,0,0,0,0,0
254,0.499543,10000,0,0,0,0,10000,0,0,0,0,0
255,0.499517,10000,0,0,0,0,10000,0,0,0,0,0
256,0.499658,10000,0,0,0,0,10000,0,0,0,0,0
257,0.499558,10000,0,0,0,0,10000,0,0,0,0,0
258,0.499513,10000,0,0,0,2,9997,1,0,0,0,0
259,0.499438,10000,0,0,0,1,9999,0,0,0,0,0
260,0.499275,10000,0,0,0,1,9999,0,0,0,0,0
261,0.49944,10000,0,0,0,1,9999,0,0,0,0,0
262,0.499463,10000,0,0,0,1,9999,0,0,0,0,0
263,0.499414,10000,0,0,0,2,9998,0,0,0,0,0
264,0.499397,10000,0,0,0,0,9999,1,0,0,0,0
265,0.499301,10000,0,0,0,0,9998,2,0,0,0,0
266,0.499245,10000,0,0,0,0,9999,1,0,0,0,0
267,0.499262,10000,0,0,0,0,9999,1,0,0,0,0
268,0.499267,10000,0,0,0,1,9998,1,0,0,0,0
269,0.499318,10000,0,0,0,2,9998,0,0,0,0,0
270,0.499215,10000,0,0,0,3,9997,0,0,0,0,0
271,0.49939,10000,0,0,0,3,9997,0,0,0,0,0
272,0.499398,10000,0,0,0,2,9998,0,0,0,0,0
273,0.49945,10000,0,0,0,2,9998,0,0,0,0,0
274,0.499356,10000,0,0,0,3,9997,0,0,0,0,0
275,0.499359,10000,0,0,0,4,9996,0,0,0,0,0
276,0.499428,10000,0,0,0,3,9997,0,0,0,0,0
277,0.499526,10000,0,0,0,2,9998,0,0,0,0,0
278,0.499607,10000,0,0,0,2,9998,0,0,0,0,0
279,0.499553,10000,0,0,0,2,9997,1,0,0,0,0
280,0.499561,10000,0,0,0,2,9997,1,0,0,0,0
281,0.499554,10000,0,0,0,1,9998,1,0,0,0,0
282,0.499455,10000,0,0,0,0,9999,1,0,0,0,0
283,0.499536,10000,0,0,0,0,9999,1,0,0,0,0
284,0.499454,10000,0,0,0,0,9998,2,0,0,0,0
285,0.499501,10000,0,0,0,0,9999,1,0,0,0,0
286,0.49955,10000,0,0,0,0,9999,1,0,0,0,0
287,0.499545,10000,0,0,0,0,9998,2,0,0,0,0
288,0.49946,10000,0,0,0,0,9998,2,0,0,0,0
289,0.499539,10000,0,0,0,0,9997,3,0,0,0,0
290,0.499456,10000,0,0,0,0,9996,4,0,0,0,0
291,0.499511,10000,0,0,0,0,9997,3,0,0,0,0
292,0.499623,10000,0,0,0,0,9998,2,0,0,0,0
293,0.499605,10000,0,0,0,0,9998,2,0,0,0,0
294,0.499572,10000,0,0,0,0,9997,3,0,0,0,0
295,0.499533,10000,0,0,0,0,9997,3,0,0,0,0
296,0.499411,10000,0,0,0,0,9996,4,0,0,0,0
297,0.49948,10000,0,0,0,0,9995,5,0,0,0,0
298,0.499481,10000,0,0,0,0,9997,3,0,0,0,0
299,0.499537,10000,0,0,0,0,9997,3,0,0,0,0
300,0.499468,10000,0,0,0,0,9997,3,0,0,0,0
301,0.499529,10000,0,0,0,0,9998,2,0,0,0,0
302,0.49955,10000,0,0,0,0,9998,2,0,0,0,0
303,0.499563,10000,0,0,0,0,9998,2,0,0,0,0
304,0.499407,10000,0,0,0,0,9999,1,0,0,0,0
305,0.499458,10000,0,0,0,0,9999,1,0,0,0,0
306,0.499536,10000,0,0,0,0,9997,3,0,0,0,0
307,0.499501,10000,0,0,0,0,9996,4,0,0,0,0
308,0.499565,10000,0,0,0,0,9997,3,0,0,0,0
309,0.499533,10000,0,0,0,0,9998,2,0,0,0,0
310,0.49946,10000,0,0,0,0,9997,3,0,0,0,0
311,0.499528,10000,0,0,0,0,9997,3,0,0,0,0
312,0.499567,10000,0,0,0,0,9997,3,0,0,0,0
313,0.499624,10000,0,0,0,0,9997,3,0,0,0,0
314,0.499637,10000,0,0,0,0,9997,3,0,0,0,0
315,0.499566,10000,0,0,0,0,9997,3,0,0,0,0
316,0.499629,10000,0,0,0,0,9997,3,0,0,0,0
317,0.499607,10000,0,0,0,0,9995,5,0,0,0,0
318,0.499553,10000,0,0,0,0,9996,4,0,0,0,0
319,0.499568,10000,0,0,0,0,9996,4,0,0,0,0
320,0.499613,10000,0,0,0,1,9994,5,0,0,0,0
321,0.499745,10000,0,0,0,1,9996,3,0,0,0,0
322,0.499738,10000,0,0,0,2,9994,4,0,0,0,0
323,0.499931,10000,0,0,0,3,9993,4,0,0,0,0
324,0.499996,10000,0,0,0,4,9990,6,0,0,0,0
325,0.500045,10000,0,0,0,5,9987,8,0,0,0,0
326,0.499918,10000,0,0,0,4,9986,10,0,0,0,0
327,0.500066,10000,0,0,0,3,9986,11,0,0,0,0
328,0.500081,10000,0,0,0,2,9986,12,0,0,0,0
329,0.500069,10000,0,0,0,2,9986,12,0,0,0,0
330,0.500034,10000,0,0,0,4,9984,12,0,0,0,0
331,0.500015,10000,0,0,0,4,9986,10,0,0,0,0
332,0.49994,10000,0,0,0,2,9986,12,0,0,0,0
333,0.49991,10000,0,0,0,4,9984,12,0,0,0,0
334,0.499977,10000,0,0,0,2,9988,10,0,0,0,0
335,0.499844,10000,0,0,0,1,9991,8,0,0,0,0
336,0.499695,10000,0,0,0,0,9993,7,0,0,0,0
337,0.499503,10000,0,0,0,0,9995,5,0,0,0,0
338,0.499535,10000,0,0,0,0,9994,6,0,0,0,0
339,0.499541,10000,0,0,0,0,9992,8,0,0,0,0
340,0.499518,10000,0,0,0,0,9994,6,0,0,0,0
341,0.499414,10000,0,0,0,0,9993,7,0,0,0,0
342,0.499321,10000,0,0,0,0,9990,10,0,0,0,0
343,0.499379,10000,0,0,0,0,9992,8,0,0,0,0
344,0.499384,10000,0,0,0,0,9994,6,0,0,0,0
345,0.499444,10000,0,0,0,0,9992,8,0,0,0,0
346,0.499455,10000,0,0,0,1,9991,8,0,0,0,0
347,0.499505,10000,0,0,0,1,9990,9,0,0,0,0
348,0.499453,10000,0,0,0,0,9992,8,0,0,0,0
349,0.499472,10000,0,0,0,1,9994,5,0,0,0,0
350,0.499573,10000,0,0,0,1,9994,5,0,0,0,0
351,0.499512,10000,0,0,0,0,9995,5,0,0,0,0
352,0.499571,10000,0,0,0,1,9995,4,0,0,0,0
353,0.499567,10000,0,0,0,3,9993,4,0,0,0,0
354,0.499562,10000,0,0,0,3,9992,5,0,0,0,0
355,0.499584,10000,0,0,0,2,9994,4,0,0,0,0
356,0.49966,10000,0,0,0,3,9995,2,0,0,0,0
357,0.49945,10000,0,0,0,5,9992,3,0,0,0,0
358,0.499553,10000,0,0,0,6,9991,3,0,0,0,0
359,0.499479,10000,0,0,0,5,9991,4,0,0,0,0
360,0.499517,10000,0,0,0,6,9991,3,0,0,0,0
361,0.499601,10000,0,0,0,6,9992,2,0,0,0,0
362,0.49958,10000,0,0,0,6,9991,3,0,0,0,0
363,0.499371,10000,0,0,0,6,9990,4,0,0,0,0
364,0.499224,10000,0,0,0,6,9990,4,0,0,0,0
365,0.499245,10000,0,0,0,5,9988,7,0,0,0,0
366,0.499272,10000,0,0,0,6,9988,6,0,0,0,0
367,0.49919,10000,0,0,0,5,9990,5,0,0,0,0
368,0.499165,10000,0,0,0,6,9988,6,0,0,0,0
369,0.499109,10000,0,0,0,6,9990,4,0,0,0,0
370,0.499235,10000,0,0,0,8,9984,8,0,0,0,0
371,0.499208,10000,0,0,0,9,9982,9,0,0,0,0
372,0.499249,10000,0,0,0,11,9980,9,0,0,0,0
373,0.499157,10000,0,0,0,12,9981,7,0,0,0,0
374,0.499251,10000,0,0,0,13,9976,11,0,0,0,0
375,0.499115,10000,0,0,0,14,9972,14,0,0,0,0
376,0.498988,10000,0,0,0,11,9974,15,0,0,0,0
377,0.498993,10000,0,0,0,12,9975,13,0,0,0,0
378,0.498907,10000,0,0,0,14,9974,12,0,0,0,0
379,0.498773,10000,0,0,0,19,9968,13,0,0,0,0
380,0.498629,10000,0,0,0,17,9968,15,0,0,0,0
381,0.498706,10000,0,0,0,14,9971,15,0,0,0,0
382,0.498938,10000,0,0,0,11,9970,19,0,0,0,0
383,0.498922,10000,0,0,0,10,9971,19,0,0,0,0
384,0.498864,10000,0,0,0,8,9975,17,0,0,0,0
385,0.498816,10000,0,0,0,5,9973,22,0,0,0,0
386,0.498797,10000,0,0,0,5,9972,23,0,0,0,0
387,0.498761,10000,0,0,0,7,9974,19,0,0,0,0
388,0.498673,10000,0,0,0,9,9972,19,0,0,0,0
389,0.498545,10000,0,0,0,8,9973,19,0,0,0,0
390,0.49855,10000,0,0,0,5,9975,20,0,0,0,0
391,0.498405,10000,0,0,0,5,9972,23,0,0,0,0
392,0.498291,10000,0,0,0,8,9967,25,0,0,0,0
393,0.498162,10000,0,0,0,8,9973,19,0,0,0,0
394,0.49822,10000,0,0,0,9,9972,19,0,0,0,0
395,0.498098,10000,0,0,0,13,9968,19,0,0,0,0
396,0.498019,10000,0,0,0,13,9971,16,0,0,0,0
397,0.498023,10000,0,0,0,11,9968,21,0,0,0,0
398,0.498027,10000,0,0,0,11,9966,23,0,0,0,0
399,0.497974,10000,0,0,0,11,9964,25,0,0,0,0
400,0.497862,10000,0,0,0,10,9961,29,0,0,0,0
401,0.497868,10000,0,0,0,11,9959,30,0,0,0,0
402,0.497803,10000,0,0,0,10,9954,36,0,0,0,0
403,0.497922,10000,0,0,0,11,9952,37,0,0,0,0
404,0.497765,10000,0,0,0,9,9953,38,0,0,0,0
405,0.497792,10000,0,0,0,10,9946,44,0,0,0,0
406,0.497744,10000,0,0,0,7,9957,36,0,0,0,0
407,0.497773,10000,0,0,0,10,9950,40,0,0,0,0
408,0.497561,10000,0,0,0,14,9946,40,0,0,0,0
409,0.497556,10000,0,0,0,14,9944,42,0,0,0,0
410,0.497488,10000,0,0,0,13,9943,44,0,0,0,0
411,0.497418,10000,0,0,0,16,9934,50,0,0,0,0
412,0.497515,10000,0,0,0,17,9934,49,0,0,0,0
413,0.497604,10000,0,0,0,16,9936,48,0,0,0,0
414,0.497574,10000,0,0,0,14,9942,44,0,0,0,0
415,0.497679,10000,0,0,0,11,9942,47,0,0,0,0
416,0.497753,10000,0,0,0,6,9954,40,0,0,0,0
417,0.497654,10000,0,0,0,7,9952,41,0,0,0,0
418,0.497531,10000,0,0,0,6,9956,38,0,0,0,0
419,0.497516,10000,0,0,0,7,9957,36,0,0,0,0
420,0.497529,10000,0,0,0,8,9954,38,0,0,0,0
421,0.497591,10000,0,0,0,10,9947,43,0,0,0,0
422,0.497516,10000,0,0,0,11,9950,39,0,0,0,0
423,0.497527,10000,0,0,0,10,9952,38,0,0,0,0
424,0.497696,10000,0,0,0,11,9950,39,0,0,0,0
425,0.497822,10000,0,0,0,11,9948,41,0,0,0,0
426,0.497861,10000,0,0,0,15,9942,43,0,0,0,0
427,0.497926,10000,0,0,0,21,9934,45,0,0,0,0
428,0.498006,10000,0,0,0,23,9933,44,0,0,0,0
429,0.497805,10000,0,0,0,21,9933,46,0,0,0,0
430,0.497705,10000,0,0,0,19,9933,48,0,0,0,0
431,0.497838,10000,0,0,0,21,9927,52,0,0,0,0
432,0.497749,10000,0,0,0,30,9923,47,0,0,0,0
433,0.497748,10000,0,0,0,29,9923,48,0,0,0,0
434,0.497692,10000,0,0,0,25,9919,56,0,0,0,0
435,0.497593,10000,0,0,0,30,9906,64,0,0,0,0
436,0.497574,10000,0,0,0,32,9900,68,0,0,0,0
437,0.497656,10000,0,0,0,25,9913,62,0,0,0,0
438,0.497514,10000,0,0,0,30,9903,67,0,0,0,0
439,0.497414,10000,0,0,0,26,9909,65,0,0,0,0
440,0.497426,10000,0,0,0,26,9906,68,0,0,0,0
441,0.497535,10000,0,0,0,23,9897,80,0,0,0,0
442,0.497408,10000,0,0,0,25,9893,82,0,0,0,0
443,0.497308,10000,0,0,0,25,9901,74,0,0,0,0
444,0.49749,10000,0,0,0,26,9911,63,0,0,0,0
