update,mean_coopval,count,Hist_0.0,Hist_0.1,Hist_0.2,Hist_0.3,Hist_0.4,Hist_0.5,Hist_0.6,Hist_0.7,Hist_0.8,Hist_0.9
100,0.499874,9961,0,0,0,0,9961,0,0,0,0,0
101,0.499869,9965,0,0,0,0,9965,0,0,0,0,0
102,0.499855,9971,0,0,0,0,9971,0,0,0,0,0
103,0.499847,9972,0,0,0,0,9972,0,0,0,0,0
104,0.49984,9975,0,0,0,0,9975,0,0,0,0,0
105,0.499847,9977,0,0,0,0,9977,0,0,0,0,0
106,0.499864,9980,0,0,0,0,9980,0,0,0,0,0
107,0.499863,9984,0,0,0,0,9984,0,0,0,0,0
108,0.499861,9988,0,0,0,0,9988,0,0,0,0,0
109,0.499882,9988,0,0,0,0,9988,0,0,0,0,0
110,0.49988,9990,0,0,0,0,9990,0,0,0,0,0
111,0.499914,9992,0,0,0,0,9992,0,0,0,0,0
112,0.499888,9993,0,0,0,0,9993,0,0,0,0,0
113,0.499893,9993,0,0,0,0,9993,0,0,0,0,0
114,0.499895,9993,0,0,0,0,9993,0,0,0,0,0
115,0.499868,9993,0,0,0,0,9993,0,0,0,0,0
116,0.499841,9995,0,0,0,0,9995,0,0,0,0,0
117,0.499813,9996,0,0,0,0,9996,0,0,0,0,0
118,0.499845,9997,0,0,0,0,9997,0,0,0,0,0
119,0.499839,9998,0,0,0,0,9998,0,0,0,0,0
120,0.499828,9998,0,0,0,0,9998,0,0,0,0,0
121,0.499797,9999,0,0,0,0,9999,0,0,0,0,0
122,0.499812,9999,0,0,0,0,9999,0,0,0,0,0
123,0.499797,9999,0,0,0,0,9999,0,0,0,0,0
124,0.499797,10000,0,0,0,0,10000,0,0,0,0,0
125,0.499831,10000,0,0,0,0,10000,0,0,0,0,0
126,0.499857,10000,0,0,0,0,10000,0,0,0,0,0
127,0.499911,10000,0,0,0,0,10000,0,0,0,0,0
128,0.499908,10000,0,0,0,0,10000,0,0,0,0,0
129,0.499894,10000,0,0,0,0,10000,0,0,0,0,0
130,0.499897,10000,0,0,0,0,10000,0,0,0,0,0
131,0.499911,10000,0,0,0,0,10000,0,0,0,0,0
132,0.499919,10000,0,0,0,0,10000,0,0,0,0,0
133,0.499875,10000,0,0,0,0,10000,0,0,0,0,0
134,0.499876,10000,0,0,0,0,10000,0,0,0,0,0
135,0.499879,10000,0,0,0,0,10000,0,0,0,0,0
136,0.49989,10000,0,0,0,0,10000,0,0,0,0,0
137,0.499912,10000,0,0,0,0,10000,0,0,0,0,0
138,0.499939,10000,0,0,0,0,10000,0,0,0,0,0
139,0.499952,10000,0,0,0,0,10000,0,0,0,0,0
140,0.499966,10000,0,0,0,0,10000,0,0,0,0,0
141,0.499941,10000,0,0,0,0,10000,0,0,0,0,0
142,0.499942,10000,0,0,0,0,10000,0,0,0,0,0
143,0.499908,10000,0,0,0,0,10000,0,0,0,0,0
144,0.499923,10000,0,0,0,0,10000,0,0,0,0,0
145,0.499937,10000,0,0,0,0,10000,0,0,0,0,0
146,0.499938,10000,0,0,0,0,10000,0,0,0,0,0
147,0.499896,10000,0,0,0,0,10000,0,0,0,0,0
148,0.499906,10000,0,0,0,0,10000,0,0,0,0,0
149,0.499914,10000,0,0,0,0,10000,0,0,0,0,0
150,0.499945,10000,0,0,0,0,10000,0,0,0,0,0
151,0.499972,10000,0,0,0,0,10000,0,0,0,0,0
152,0.499976,10000,0,0,0,0,10000,0,0,0,0,0
153,0.500005,10000,0,0,0,0,10000,0,0,0,0,0
